Time,CPU usage (%),Mem usage (MB), VM usage (MB)
2017/3/31 4:44:41,17,345.09,380.79
2017/3/31 4:44:59,12,340.8,380.81
2017/3/31 4:45:17,17,341.38,381.07
2017/3/31 4:45:35,19,341.41,381.1
2017/3/31 4:45:54,14,345.38,381.04
2017/3/31 4:46:13,16,344.59,380.02
2017/3/31 4:46:31,14,340.93,380.7
2017/3/31 4:46:50,17,345.39,380.84
2017/3/31 4:47:08,13,345.56,380.96
2017/3/31 4:47:27,12,344.83,380.79
2017/3/31 4:47:46,14,345.72,381.45
2017/3/31 4:47:56,17,338.86,388.03
2017/3/31 4:48:06,18,345.71,381.36
2017/3/31 4:48:24,17,341.64,381.54
2017/3/31 4:48:42,15,346.46,381.93
2017/3/31 4:49:00,10,346.22,382.07
2017/3/31 4:49:19,15,346.65,382.06
2017/3/31 4:49:38,12,346.72,382.1
2017/3/31 4:49:56,15,346.74,382.2
2017/3/31 4:50:15,16,342.4,381.45
2017/3/31 4:50:32,24,347.16,382.24
2017/3/31 4:50:52,17,347.05,382.43
2017/3/31 4:51:09,18,346.7,381.73
2017/3/31 4:51:27,24,347.06,382.47
2017/3/31 4:51:47,15,343.46,382.67
2017/3/31 4:52:05,10,347.6,382.73
2017/3/31 4:52:24,10,343.4,382.81
2017/3/31 4:52:42,13,343.78,382.9
2017/3/31 4:53:01,17,343.96,383.05
2017/3/31 4:53:20,14,347.65,383.04
2017/3/31 4:53:37,11,348.07,383.19
2017/3/31 4:53:55,26,343.67,383.27
2017/3/31 4:54:15,19,348.1,383.36
2017/3/31 4:54:33,19,346.21,381.19
2017/3/31 4:54:50,20,343.62,383.07
2017/3/31 4:55:10,14,344.18,383.39
2017/3/31 4:55:27,22,344.21,383.59
2017/3/31 4:55:37,21,337.93,390.1
2017/3/31 4:55:48,14,348.59,383.62
2017/3/31 4:56:07,11,345.04,384.08
2017/3/31 4:56:25,24,349.08,384.3
2017/3/31 4:56:44,17,349.14,384.28
2017/3/31 4:57:02,12,349.03,384.43
2017/3/31 4:57:21,15,348.7,383.65
2017/3/31 4:57:39,18,349.31,384.35
2017/3/31 4:57:57,12,345.36,384.72
2017/3/31 4:58:17,16,350.07,384.91
2017/3/31 4:58:37,17,350.25,385.04
2017/3/31 4:58:55,14,350.12,385.18
2017/3/31 4:59:14,18,348.46,387.5
2017/3/31 4:59:32,17,350.07,385.19
2017/3/31 4:59:51,23,350.81,385.51
2017/3/31 5:00:10,10,348.12,383.02
2017/3/31 5:00:29,12,343.71,382.91
2017/3/31 5:00:48,13,349.81,385.53
2017/3/31 5:01:06,14,346.37,385.55
2017/3/31 5:01:25,11,346.12,385.51
2017/3/31 5:01:44,24,350.15,385.57
2017/3/31 5:02:04,13,350.39,385.61
2017/3/31 5:02:22,14,346.93,385.72
2017/3/31 5:02:40,17,347.05,385.86
2017/3/31 5:02:59,16,350.76,385.88
2017/3/31 5:03:17,20,347.86,386.71
2017/3/31 5:03:37,15,347.57,386.73
2017/3/31 5:03:55,20,351.78,386.65
2017/3/31 5:04:15,20,351.91,386.6
2017/3/31 5:04:34,16,352,387.02
2017/3/31 5:04:52,13,352.54,387.21
2017/3/31 5:05:11,15,352.39,387.32
2017/3/31 5:05:30,18,352.91,387.52
2017/3/31 5:05:48,17,348.9,387.52
2017/3/31 5:06:06,16,352.88,387.53
2017/3/31 5:06:24,16,353.05,387.56
2017/3/31 5:06:43,14,348.78,387.55
2017/3/31 5:07:03,17,352.49,387.54
2017/3/31 5:07:22,13,352.9,387.86
2017/3/31 5:07:41,12,352.63,387.9
2017/3/31 5:07:59,15,353.09,388.03
2017/3/31 5:08:18,21,352.94,388
2017/3/31 5:08:38,17,349.5,388.21
2017/3/31 5:08:57,13,353.52,388.12
2017/3/31 5:09:16,19,349.64,388.51
2017/3/31 5:09:34,17,353.99,388.53
2017/3/31 5:09:52,19,353.41,388.5
2017/3/31 5:10:10,25,350.37,388.45
2017/3/31 5:10:20,17,342.85,394.88
2017/3/31 5:10:30,16,353.91,388.54
2017/3/31 5:10:49,14,349.62,388.54
2017/3/31 5:11:08,14,349.96,388.56
2017/3/31 5:11:27,16,350.02,388.54
2017/3/31 5:11:44,13,353.7,388.54
2017/3/31 5:12:03,17,353.55,388.6
2017/3/31 5:12:21,12,353.45,388.66
2017/3/31 5:12:40,10,353.83,388.7
2017/3/31 5:12:58,13,349.94,388.75
2017/3/31 5:13:17,16,349.63,388.74
2017/3/31 5:13:35,11,350.3,389.1
2017/3/31 5:13:54,21,353.99,389.08
2017/3/31 5:14:12,13,350.46,389.24
2017/3/31 5:14:31,21,354.49,389.24
2017/3/31 5:14:51,14,354.19,389.24
2017/3/31 5:15:08,13,354.74,389.39
2017/3/31 5:15:28,16,355.09,389.94
2017/3/31 5:15:46,11,354.87,389.94
2017/3/31 5:16:05,16,355.17,389.89
2017/3/31 5:16:22,24,355.32,390.36
2017/3/31 5:16:41,18,355.72,390.46
2017/3/31 5:17:00,16,355.35,390.37
2017/3/31 5:17:10,21,348.77,396.9
2017/3/31 5:17:21,21,354.81,390.34
2017/3/31 5:17:40,16,355.28,390.25
2017/3/31 5:17:59,17,355.06,390.26
2017/3/31 5:18:17,14,355.61,390.49
2017/3/31 5:18:35,14,355.65,390.52
2017/3/31 5:18:54,18,351.38,390.55
2017/3/31 5:19:12,17,356.07,390.93
2017/3/31 5:19:31,12,351.77,390.92
2017/3/31 5:19:50,16,355.96,390.86
2017/3/31 5:20:09,21,356.23,390.99
2017/3/31 5:20:28,14,356.06,391.06
2017/3/31 5:20:46,18,352.52,391.14
2017/3/31 5:21:05,17,356.29,391.21
2017/3/31 5:21:23,17,356.65,391.18
2017/3/31 5:21:41,14,356.69,391.21
2017/3/31 5:22:00,16,352.22,391.24
2017/3/31 5:22:17,25,356.27,391.11
2017/3/31 5:22:27,18,349.75,397.68
2017/3/31 5:22:37,17,356.5,391.29
2017/3/31 5:22:57,16,352.81,391.29
2017/3/31 5:23:15,17,352.81,391.29
2017/3/31 5:23:33,13,353.56,389.29
2017/3/31 5:23:51,11,351.61,391.23
2017/3/31 5:24:10,11,351.45,391.24
2017/3/31 5:24:29,19,355.62,391.15
2017/3/31 5:24:47,14,356.52,391.45
2017/3/31 5:25:06,8,346.13,388.61
2017/3/31 5:25:16,19,349.9,397.5
2017/3/31 5:25:26,5,356.64,390.97
2017/3/31 5:25:36,21,349.79,397.53
2017/3/31 5:25:48,19,356.77,390.96
2017/3/31 5:26:07,21,356.58,391.09
2017/3/31 5:26:26,20,357.25,391.32
2017/3/31 5:26:44,18,356.85,391.33
2017/3/31 5:27:02,14,357.06,391.5
2017/3/31 5:27:20,11,353.45,391.95
2017/3/31 5:27:39,17,353.21,391.99
2017/3/31 5:27:57,14,353.54,391.99
2017/3/31 5:28:16,16,357.28,391.97
2017/3/31 5:28:34,14,357.75,392.06
2017/3/31 5:28:53,16,353.8,392.13
2017/3/31 5:29:11,16,357.94,392.46
2017/3/31 5:29:29,12,354.25,392.46
2017/3/31 5:29:48,14,353.64,392.44
2017/3/31 5:30:07,18,353.67,392.46
2017/3/31 5:30:25,17,358.34,392.79
2017/3/31 5:30:43,26,354.38,392.77
2017/3/31 5:31:03,25,358.34,392.68
2017/3/31 5:31:23,24,358.72,392.7
2017/3/31 5:31:43,16,355.63,390.24
2017/3/31 5:32:01,12,357.2,392.39
2017/3/31 5:32:20,17,353.42,392.38
2017/3/31 5:32:37,11,354.22,392.9
2017/3/31 5:32:56,16,354.39,392.92
2017/3/31 5:33:14,16,354.26,392.92
2017/3/31 5:33:33,14,358.62,392.88
2017/3/31 5:33:52,17,354.47,393.03
2017/3/31 5:34:11,23,359.19,393.19
2017/3/31 5:34:21,18,348.32,399.75
2017/3/31 5:34:31,16,359.12,393.14
2017/3/31 5:34:48,17,355.01,393.25
2017/3/31 5:35:08,16,359.28,393.23
2017/3/31 5:35:26,16,355.35,393.3
2017/3/31 5:35:45,17,355.05,393.28
2017/3/31 5:36:03,17,355.54,393.26
2017/3/31 5:36:22,16,359.12,393.26
2017/3/31 5:36:32,18,348.84,399.79
2017/3/31 5:36:42,12,359.45,393.24
2017/3/31 5:37:01,13,359.58,393.34
2017/3/31 5:37:21,12,355.58,393.6
2017/3/31 5:37:40,19,359.99,393.7
2017/3/31 5:37:58,16,360.02,393.74
2017/3/31 5:38:16,16,359.75,393.82
2017/3/31 5:38:35,19,356.07,393.8
2017/3/31 5:38:54,16,355.78,393.82
2017/3/31 5:39:12,8,360.23,393.92
2017/3/31 5:39:31,14,360.62,394.1
2017/3/31 5:39:51,10,360.21,394.02
2017/3/31 5:40:10,17,356.82,394.25
2017/3/31 5:40:28,17,360.54,394.28
2017/3/31 5:40:46,10,356.84,394.27
2017/3/31 5:41:04,16,357.14,394.31
2017/3/31 5:41:24,17,357.01,394.48
2017/3/31 5:41:42,10,361.16,394.48
2017/3/31 5:42:01,14,361.39,394.96
2017/3/31 5:42:20,15,361.19,395.04
2017/3/31 5:42:39,16,361.54,395.02
2017/3/31 5:42:57,17,361.23,394.95
2017/3/31 5:43:15,17,361.86,395.25
2017/3/31 5:43:35,14,358.13,395.49
2017/3/31 5:43:54,16,357.83,395.49
2017/3/31 5:44:13,18,358.19,395.5
2017/3/31 5:44:31,16,362.27,395.62
2017/3/31 5:44:49,3,362.62,395.82
2017/3/31 5:44:59,20,356.05,402.36
2017/3/31 5:45:10,11,358.57,395.7
2017/3/31 5:45:29,18,362.47,395.92
2017/3/31 5:45:47,16,359.03,396.16
2017/3/31 5:46:05,17,359.44,396.56
2017/3/31 5:46:24,16,359.12,396.52
2017/3/31 5:46:42,14,363.67,396.78
2017/3/31 5:47:01,14,363.21,396.78
2017/3/31 5:47:19,11,356.19,393.61
2017/3/31 5:47:37,17,358.71,396.78
2017/3/31 5:47:56,15,358.93,396.77
2017/3/31 5:48:13,21,363.57,397.02
2017/3/31 5:48:31,17,359.28,397
2017/3/31 5:48:49,16,363.8,396.96
2017/3/31 5:48:59,14,356.94,403.53
2017/3/31 5:49:09,10,361.55,395.15
2017/3/31 5:49:19,17,353.36,401.06
2017/3/31 5:49:29,15,361.73,396.43
2017/3/31 5:49:48,16,362.62,396.69
2017/3/31 5:50:05,16,362.98,396.71
2017/3/31 5:50:23,17,362.8,396.33
2017/3/31 5:50:41,25,362.98,396.43
2017/3/31 5:51:01,16,358.78,396.45
2017/3/31 5:51:20,16,363.08,396.42
2017/3/31 5:51:39,21,359.11,396.45
2017/3/31 5:51:57,16,362.69,396.4
2017/3/31 5:52:15,20,360.19,397.02
2017/3/31 5:52:32,17,363.54,397.15
2017/3/31 5:52:51,19,360.05,397.17
2017/3/31 5:53:09,16,360.12,397.22
2017/3/31 5:53:27,16,363.79,397.18
2017/3/31 5:53:45,15,360.11,397.2
2017/3/31 5:54:05,14,366.63,399.58
2017/3/31 5:54:22,13,361.24,397.69
2017/3/31 5:54:42,16,361.83,397.94
2017/3/31 5:55:00,14,361.85,398.23
2017/3/31 5:55:19,16,366.34,398.4
2017/3/31 5:55:37,20,362.51,398.54
2017/3/31 5:55:55,23,365.56,398.65
2017/3/31 5:56:05,18,359.25,405.07
2017/3/31 5:56:15,18,362,398.65
2017/3/31 5:56:34,16,365.18,398.12
2017/3/31 5:56:53,22,365.28,398.12
2017/3/31 5:57:03,20,358.4,404.67
2017/3/31 5:57:13,14,365.12,398.12
2017/3/31 5:57:31,12,362.06,398.4
2017/3/31 5:57:49,14,361.71,398.41
2017/3/31 5:58:07,25,361.43,398.43
2017/3/31 5:58:26,13,361.91,398.56
2017/3/31 5:58:45,16,365.92,398.56
2017/3/31 5:59:04,11,361.65,398.58
2017/3/31 5:59:23,13,366.31,398.58
2017/3/31 5:59:42,18,366.42,398.64
2017/3/31 6:00:00,19,362.44,398.88
2017/3/31 6:00:11,19,356.07,405.26
2017/3/31 6:00:21,18,366.75,398.9
2017/3/31 6:00:41,19,362.38,398.75
2017/3/31 6:00:59,16,366.79,398.84
2017/3/31 6:01:18,17,362.78,398.82
2017/3/31 6:01:35,16,362.61,398.94
2017/3/31 6:01:53,14,362.66,399.1
2017/3/31 6:02:12,17,366.58,399.22
2017/3/31 6:02:32,15,366.81,399.15
2017/3/31 6:02:51,24,357.41,396.9
2017/3/31 6:03:01,19,360.52,405.71
2017/3/31 6:03:11,24,363.57,399.3
2017/3/31 6:03:21,22,356.2,405.85
2017/3/31 6:03:33,17,366.85,398.86
2017/3/31 6:03:51,9,366.87,399.55
2017/3/31 6:04:01,18,360.62,406.14
2017/3/31 6:04:12,16,363.39,399.78
2017/3/31 6:04:30,13,367.68,399.78
2017/3/31 6:04:49,24,367.61,399.95
2017/3/31 6:05:08,16,367.85,400.03
2017/3/31 6:05:27,20,367.83,400.19
2017/3/31 6:05:47,15,368.27,400.29
2017/3/31 6:06:06,17,364.32,400.3
2017/3/31 6:06:24,14,368.13,400.34
2017/3/31 6:06:42,16,368.53,400.4
2017/3/31 6:07:01,12,368.08,400.46
2017/3/31 6:07:20,17,368.58,400.35
2017/3/31 6:07:38,16,368.76,400.5
2017/3/31 6:07:57,16,368.46,400.48
2017/3/31 6:08:14,16,365.2,400.93
2017/3/31 6:08:34,16,364.93,400.94
2017/3/31 6:08:52,13,365.17,400.86
2017/3/31 6:09:11,15,369.45,400.84
2017/3/31 6:09:30,15,368.88,400.91
2017/3/31 6:09:49,16,369.38,400.97
2017/3/31 6:10:08,15,368.92,400.88
2017/3/31 6:10:27,16,369.38,401.02
2017/3/31 6:10:47,12,359.91,398.76
2017/3/31 6:10:57,18,362.85,407.71
2017/3/31 6:11:07,17,369.34,401.21
2017/3/31 6:11:25,20,365.3,400.68
2017/3/31 6:11:44,6,369.49,401.37
2017/3/31 6:11:54,17,363.01,407.93
2017/3/31 6:12:05,14,369.88,401.69
2017/3/31 6:12:23,16,369.99,401.61
2017/3/31 6:12:41,11,366.85,402.04
2017/3/31 6:13:01,16,367.79,402.68
2017/3/31 6:13:19,17,367.57,402.74
2017/3/31 6:13:37,17,371.35,402.18
2017/3/31 6:13:55,13,367.79,402.64
2017/3/31 6:14:14,15,367.51,399.68
2017/3/31 6:14:32,15,369.71,402.32
2017/3/31 6:14:50,15,365.42,401.77
2017/3/31 6:15:09,16,369.76,401.42
2017/3/31 6:15:28,16,365.84,401.4
2017/3/31 6:15:46,18,369.54,401.4
2017/3/31 6:16:04,17,366.01,401.58
2017/3/31 6:16:22,13,366.04,401.93
2017/3/31 6:16:31,19,359.77,408.47
2017/3/31 6:16:42,15,366.36,401.93
2017/3/31 6:17:00,17,372.39,404.17
2017/3/31 6:17:19,25,367.69,401.72
2017/3/31 6:17:29,21,363.15,408.25
2017/3/31 6:17:40,16,370.24,401.87
2017/3/31 6:17:59,10,370.26,401.89
2017/3/31 6:18:19,17,370.37,402.08
2017/3/31 6:18:38,4,361.06,402.18
2017/3/31 6:18:48,21,364.27,408.94
2017/3/31 6:19:00,24,364.06,402.26
2017/3/31 6:19:10,20,359.88,408.97
2017/3/31 6:19:20,20,370.76,402.41
2017/3/31 6:19:40,16,370.79,402.8
2017/3/31 6:19:59,25,371.93,403.29
2017/3/31 6:20:18,10,372,403.32
2017/3/31 6:20:37,16,372.15,403.81
2017/3/31 6:20:55,17,372.62,403.91
2017/3/31 6:21:15,16,372.53,404.12
2017/3/31 6:21:33,17,368.97,404.16
2017/3/31 6:21:50,13,372.71,404.14
2017/3/31 6:22:09,16,368.76,404.48
2017/3/31 6:22:27,13,372.99,404.44
2017/3/31 6:22:46,17,372.7,404.44
2017/3/31 6:23:04,16,373.09,404.39
2017/3/31 6:23:22,25,373.28,404.53
2017/3/31 6:23:42,19,372.98,404.52
2017/3/31 6:24:00,17,369.46,404.68
2017/3/31 6:24:18,17,369.17,404.72
2017/3/31 6:24:36,14,369.76,405.01
2017/3/31 6:24:55,14,374.02,404.86
2017/3/31 6:25:14,25,373.5,404.98
2017/3/31 6:25:33,21,373.82,404.97
2017/3/31 6:25:53,13,373.62,404.95
2017/3/31 6:26:12,14,369.93,404.98
2017/3/31 6:26:30,16,374.11,404.93
2017/3/31 6:26:48,13,373.95,405.03
2017/3/31 6:27:06,20,374.05,405.18
2017/3/31 6:27:25,14,374,405.37
2017/3/31 6:27:44,25,370.42,405.46
2017/3/31 6:28:04,12,373.99,405.48
2017/3/31 6:28:23,19,374.28,405.48
2017/3/31 6:28:42,16,374.83,405.97
2017/3/31 6:29:01,19,374.61,405.96
2017/3/31 6:29:11,19,368.34,412.51
2017/3/31 6:29:22,19,370.46,405.5
2017/3/31 6:29:42,14,374.16,405.5
2017/3/31 6:30:01,23,370.36,405.69
2017/3/31 6:30:21,17,370.75,405.78
2017/3/31 6:30:38,15,370.75,406.07
2017/3/31 6:30:58,10,375.02,405.88
2017/3/31 6:31:17,26,375,405.86
2017/3/31 6:31:36,12,370.8,405.79
2017/3/31 6:31:55,11,374.94,405.95
2017/3/31 6:32:14,16,370.68,405.99
2017/3/31 6:32:32,14,370.98,405.97
2017/3/31 6:32:51,17,371.02,405.99
2017/3/31 6:33:09,14,374.7,406
2017/3/31 6:33:29,16,365.75,406.03
2017/3/31 6:33:39,18,366.68,410.65
2017/3/31 6:33:49,21,374.79,406.08
2017/3/31 6:33:59,18,368.52,412.63
2017/3/31 6:34:10,18,375.1,406.09
2017/3/31 6:34:29,14,375.15,406.17
2017/3/31 6:34:48,17,374.88,406.21
2017/3/31 6:35:07,23,375.31,406.27
2017/3/31 6:35:27,17,375.06,406.36
2017/3/31 6:35:45,2,360.1,403.88
2017/3/31 6:35:55,22,366.82,411
2017/3/31 6:36:06,14,371.65,406.39
2017/3/31 6:36:26,12,371.52,406.53
2017/3/31 6:36:45,17,376.08,406.78
2017/3/31 6:37:03,15,371.58,406.79
2017/3/31 6:37:22,14,371.27,406.77
2017/3/31 6:37:41,15,371.59,406.78
2017/3/31 6:37:59,16,375.24,406.79
2017/3/31 6:38:09,20,368.96,413.31
2017/3/31 6:38:20,19,368.34,404.16
2017/3/31 6:38:30,21,366.82,412.82
2017/3/31 6:38:41,16,374.45,406.41
2017/3/31 6:39:00,22,370.63,406.6
2017/3/31 6:39:19,25,375.14,406.71
2017/3/31 6:39:39,18,371.06,406.74
2017/3/31 6:39:57,17,371.53,406.9
2017/3/31 6:40:16,13,371.53,406.87
2017/3/31 6:40:33,21,375.7,406.93
2017/3/31 6:40:43,15,369.54,413.49
2017/3/31 6:40:54,14,376.35,407.18
2017/3/31 6:41:04,19,369.44,413.69
2017/3/31 6:41:14,15,372.34,407.14
2017/3/31 6:41:24,16,365.8,413.73
2017/3/31 6:41:34,17,372.07,407.19
2017/3/31 6:41:52,19,371.87,407.19
2017/3/31 6:42:09,19,372.93,407.87
2017/3/31 6:42:27,11,377.15,408.43
2017/3/31 6:42:46,15,377.35,408.44
2017/3/31 6:43:06,15,376.56,407.93
2017/3/31 6:43:15,18,370.29,414.46
2017/3/31 6:43:26,27,376.89,407.93
2017/3/31 6:43:36,19,370,414.46
2017/3/31 6:43:46,24,377.03,408.04
2017/3/31 6:44:06,18,372.78,408.1
2017/3/31 6:44:25,19,373.27,408.26
2017/3/31 6:44:44,27,376.93,408.17
2017/3/31 6:45:03,19,373.1,408.18
2017/3/31 6:45:22,17,377.45,408.11
2017/3/31 6:45:40,17,373.36,408.33
2017/3/31 6:45:58,16,377.93,408.55
2017/3/31 6:46:17,18,373.67,408.54
2017/3/31 6:46:36,16,374.01,408.55
2017/3/31 6:46:54,20,373.79,408.86
2017/3/31 6:47:14,17,377.72,408.98
2017/3/31 6:47:34,12,378.17,409.08
2017/3/31 6:47:53,19,377.89,409.11
2017/3/31 6:48:03,23,369.71,413.7
2017/3/31 6:48:14,21,378.14,409.01
2017/3/31 6:48:33,16,378.2,409.05
2017/3/31 6:48:53,0,364.84,408.9
2017/3/31 6:49:03,17,381.09,416.19
2017/3/31 6:49:15,14,379.61,409.57
2017/3/31 6:49:34,13,375.77,409.74
2017/3/31 6:49:45,21,378.53,416.64
2017/3/31 6:49:56,25,375.78,410.06
2017/3/31 6:50:05,20,378.79,416.87
2017/3/31 6:50:16,3,376.27,410.22
2017/3/31 6:50:26,21,382.51,416.89
2017/3/31 6:50:39,14,380.35,410.3
2017/3/31 6:50:49,27,367.16,414.88
2017/3/31 6:51:00,7,363.5,407.68
2017/3/31 6:51:10,20,372.28,416.19
2017/3/31 6:51:21,19,378.95,409.73
2017/3/31 6:51:41,20,379.27,409.94
2017/3/31 6:51:51,21,367.89,416.39
2017/3/31 6:52:02,12,378.66,410
2017/3/31 6:52:21,15,373,407.67
2017/3/31 6:52:31,23,372.19,416.63
2017/3/31 6:52:44,10,379.12,410.13
2017/3/31 6:53:03,5,379.61,410.18
2017/3/31 6:53:13,21,382.55,416.92
2017/3/31 6:53:25,14,376.04,410.29
2017/3/31 6:53:35,11,378.4,417.08
2017/3/31 6:53:46,13,377.43,408.07
2017/3/31 6:53:56,24,372.77,417.1
2017/3/31 6:54:11,8,373.92,408.57
2017/3/31 6:54:21,19,373.45,417.46
2017/3/31 6:54:34,22,379.58,410.35
2017/3/31 6:54:45,18,372.96,416.81
2017/3/31 6:54:55,17,379.81,410.55
2017/3/31 6:55:06,17,372.9,417.05
2017/3/31 6:55:16,17,375.97,410.7
2017/3/31 6:55:26,15,369.54,417.38
2017/3/31 6:55:37,23,380.24,410.96
2017/3/31 6:55:47,20,373.63,417.47
2017/3/31 6:55:58,23,372.79,410.97
2017/3/31 6:56:07,18,369.38,417.51
2017/3/31 6:56:19,16,376.33,411.04
2017/3/31 6:56:29,18,369.46,417.6
2017/3/31 6:56:39,16,380.21,411.15
2017/3/31 6:56:57,18,380.33,411.27
2017/3/31 6:57:07,16,373.44,417.81
2017/3/31 6:57:17,17,380.15,411.24
2017/3/31 6:57:27,21,373.83,417.75
2017/3/31 6:57:38,27,380.58,411.34
2017/3/31 6:57:57,16,377.13,411.91
2017/3/31 6:58:16,19,376.84,411.9
2017/3/31 6:58:34,12,377.41,412.13
2017/3/31 6:58:53,17,381.18,412.19
2017/3/31 6:59:11,15,377.2,411.56
2017/3/31 6:59:30,20,380.39,412.1
2017/3/31 6:59:50,17,376.79,412.32
2017/3/31 7:00:08,19,381.24,412.25
2017/3/31 7:00:18,16,374.4,418.79
2017/3/31 7:00:29,16,381.39,412.3
2017/3/31 7:00:48,17,377.13,412.33
2017/3/31 7:01:06,14,381.88,412.44
2017/3/31 7:01:25,12,377.8,412.64
2017/3/31 7:01:44,25,378.28,412.79
2017/3/31 7:02:04,12,382.18,412.72
2017/3/31 7:02:23,23,382.84,413.79
2017/3/31 7:02:43,22,383.3,413.84
2017/3/31 7:03:01,14,383.31,413.82
2017/3/31 7:03:20,10,383.19,413.92
2017/3/31 7:03:39,19,383.66,414.06
2017/3/31 7:03:57,17,383.49,414.1
2017/3/31 7:04:15,16,384.33,414.59
2017/3/31 7:04:34,19,380.37,414.6
2017/3/31 7:04:52,18,385.14,415.58
2017/3/31 7:05:09,20,384.96,415.77
2017/3/31 7:05:27,15,385.12,415.86
2017/3/31 7:05:46,21,378.22,413.56
2017/3/31 7:06:05,14,379.66,415.69
2017/3/31 7:06:24,17,383.6,415.7
2017/3/31 7:06:42,16,380.02,415.7
2017/3/31 7:07:01,14,380.15,415.69
2017/3/31 7:07:21,22,376.68,415.58
2017/3/31 7:07:31,21,377.72,422.08
2017/3/31 7:07:42,26,384.34,415.58
2017/3/31 7:08:02,23,384.19,415.61
2017/3/31 7:08:21,20,380.54,415.59
2017/3/31 7:08:39,26,382.31,413.83
2017/3/31 7:08:49,16,375.21,420.18
2017/3/31 7:09:00,16,383.59,415.57
2017/3/31 7:09:20,10,380.29,415.56
2017/3/31 7:09:38,14,380.18,415.58
2017/3/31 7:09:57,14,384.75,415.56
2017/3/31 7:10:15,12,385.13,415.95
2017/3/31 7:10:34,20,381.46,416.12
2017/3/31 7:10:52,13,381.78,416.12
2017/3/31 7:11:11,15,385.63,416.24
2017/3/31 7:11:31,17,381.95,416.23
2017/3/31 7:11:49,16,382.25,416.52
2017/3/31 7:12:09,18,385.63,416.4
2017/3/31 7:12:29,17,386.14,416.51
2017/3/31 7:12:39,15,379.27,423.07
2017/3/31 7:12:49,25,382.14,416.5
2017/3/31 7:13:09,17,385.95,416.64
2017/3/31 7:13:27,17,386.27,416.64
2017/3/31 7:13:46,11,386,416.67
2017/3/31 7:14:05,25,386.68,416.87
2017/3/31 7:14:15,17,379.79,423.42
2017/3/31 7:14:25,22,386.59,416.92
2017/3/31 7:14:44,10,382.64,417.07
2017/3/31 7:15:03,16,382.97,417.09
2017/3/31 7:15:22,17,382.88,417.28
2017/3/31 7:15:41,10,387.53,417.3
2017/3/31 7:15:51,23,380.34,423.86
2017/3/31 7:16:02,14,383.37,417.47
2017/3/31 7:16:21,12,387.29,417.47
2017/3/31 7:16:40,13,387.83,417.67
2017/3/31 7:16:58,17,383.42,417.63
2017/3/31 7:17:16,14,383.42,417.93
2017/3/31 7:17:35,22,387.77,417.96
2017/3/31 7:17:45,17,380.89,424.5
2017/3/31 7:17:56,18,383.71,417.9
2017/3/31 7:18:15,15,387.77,418.1
2017/3/31 7:18:25,17,381.51,424.62
2017/3/31 7:18:36,23,388.21,418.39
2017/3/31 7:18:56,14,388.04,418.37
2017/3/31 7:19:15,13,388.6,418.6
2017/3/31 7:19:32,11,389.53,418.77
2017/3/31 7:19:51,13,385.35,418.91
2017/3/31 7:20:10,17,389.92,419.16
2017/3/31 7:20:28,16,385.65,419.19
2017/3/31 7:20:47,22,390.2,419.39
2017/3/31 7:20:57,22,388.57,426.2
2017/3/31 7:21:08,15,389.61,419.36
2017/3/31 7:21:26,14,385.49,419.57
2017/3/31 7:21:45,14,385.87,419.64
2017/3/31 7:22:04,10,386.2,420.32
2017/3/31 7:22:23,16,385.94,420.31
2017/3/31 7:22:42,17,389.74,419.8
2017/3/31 7:22:51,19,382.85,426.34
2017/3/31 7:23:02,23,389.39,419.67
2017/3/31 7:23:22,20,385.92,419.8
2017/3/31 7:23:32,16,379.04,426.35
2017/3/31 7:23:43,12,389.95,419.79
2017/3/31 7:23:53,25,379.07,426.35
2017/3/31 7:24:03,14,386.06,420.2
2017/3/31 7:24:23,19,386.38,420.2
2017/3/31 7:24:41,17,386.39,420.2
2017/3/31 7:24:51,14,379.56,426.69
2017/3/31 7:25:01,21,389.81,419.68
2017/3/31 7:25:11,21,383.54,426.23
2017/3/31 7:25:22,25,389.97,419.68
2017/3/31 7:25:32,20,379.09,426.25
2017/3/31 7:25:42,12,390.17,419.86
2017/3/31 7:26:01,20,389.93,419.89
2017/3/31 7:26:11,19,383.66,426.44
2017/3/31 7:26:21,20,390.27,419.92
2017/3/31 7:26:39,16,386.09,420
2017/3/31 7:26:58,20,390.24,420.28
2017/3/31 7:27:18,12,386.62,420.38
2017/3/31 7:27:37,19,390.44,420.46
2017/3/31 7:27:55,21,390.87,420.6
2017/3/31 7:28:13,24,392.02,421.01
2017/3/31 7:28:33,17,392.05,421.3
2017/3/31 7:28:50,13,392.63,421.56
2017/3/31 7:29:09,17,391.91,421.76
2017/3/31 7:29:28,26,391.78,421.21
2017/3/31 7:29:38,17,384.92,427.78
2017/3/31 7:29:48,25,392.01,421.42
2017/3/31 7:30:08,12,391.9,421.54
2017/3/31 7:30:27,13,392.51,421.81
2017/3/31 7:30:46,16,392.49,421.83
2017/3/31 7:31:04,15,392.86,421.85
2017/3/31 7:31:22,17,393.84,422.01
2017/3/31 7:31:32,14,396.51,428.79
2017/3/31 7:31:42,14,393.7,422.16
2017/3/31 7:32:02,16,389.56,422.29
2017/3/31 7:32:12,19,391.92,429.09
2017/3/31 7:32:22,11,393.96,422.68
2017/3/31 7:32:41,18,393.68,422.7
2017/3/31 7:32:58,16,393.1,422.4
